hathi_id	shorttitle	author	person_id	inferreddate	imprintdate	oclc	full_name	given_name	last_name	gender
mdp.39015073644463	A free life	Jin, Ha	844	2007	2007	85162021	Ha Jin	Ha	Jin	male
uc1.32106015156232	The bridegroom : stories	Jin, Ha	844	2000	2000	43706752	Ha Jin	Ha	Jin	male
pst.000048621151	Under the red flag : stories	Jin, Ha	844	1999	1999	40423891	Ha Jin	Ha	Jin	male
mdp.39015060067975	War trash	Jin, Ha	844	2004	2004	54529825	Ha Jin	Ha	Jin	male
mdp.39015055921350	The crazed	Jin, Ha	844	2002	2002	49225783	Ha Jin	Ha	Jin	male
mdp.39015070693265	The bridegroom : stories	Jin, Ha	844	2001	2001	48107861	Ha Jin	Ha	Jin	male
mdp.39015037412676	Ocean of words : army stories	Jin, Ha	844	1996	1996	33244685	Ha Jin	Ha	Jin	male
mdp.39015046881994	In the pond : a novel	Jin, Ha	844	1998	1998	39347493	Ha Jin	Ha	Jin	male
pst.000054090347	Ocean of words : stories	Jin, Ha	844	1998	1998	38249018	Ha Jin	Ha	Jin	male
pst.000054090279	In the pond : a novel	Jin, Ha	844	2000	2000	43403434	Ha Jin	Ha	Jin	male
uc1.32106016776707	Waiting	Jin, Ha	844	1999	1999	40901149	Ha Jin	Ha	Jin	male
uc1.32106019132213	The crazed : a novel	Jin, Ha	844	2004	2004	54052118	Ha Jin	Ha	Jin	male
mdp.39015054129070	Emporium : stories	Johnson, Adam	15	2002	2002	47118756	Adam Johnson	Adam	Johnson	male
mdp.39015056309282	Parasites like us	Johnson, Adam	15	2003	2003	51241978	Adam Johnson	Adam	Johnson	male
pst.000053423429	Faith and the good thing	Johnson, Charles (Charles Richard)	354	1974	2001	45760451	Charles Johnson	Charles	Johnson	male
uc1.b3462037	Oxherding tale	Johnson, Charles (Charles Richard)	354	1982	1982	8280592	Charles Johnson	Charles	Johnson	male
mdp.49015000701541	Oxherding tale	Johnson, Charles (Charles Richard)	354	1984	1984	10506096	Charles Johnson	Charles	Johnson	male
mdp.39015010369000	The sorcerer's apprentice	Johnson, Charles (Charles Richard)	354	1986	1986	12666468	Charles Johnson	Charles	Johnson	male
pst.000053423030	Dreamer : a novel	Johnson, Charles (Charles Richard)	354	1998	1998	41575821	Charles Johnson	Charles	Johnson	male
pst.000032638035	Oxherding tale	Johnson, Charles (Charles Richard)	354	1995	1995	32853928	Charles Johnson	Charles	Johnson	male
mdp.39015049973962	Faith and the good thing	Johnson, Charles (Charles Richard)	354	1974	2001	46369388	Charles Johnson	Charles	Johnson	male
mdp.39015050716334	Soulcatcher and other stories	Johnson, Charles (Charles Richard)	354	2001	2001	45284752	Charles Johnson	Charles	Johnson	male
pst.000065153390	Oxherding tale	Johnson, Charles (Charles Richard)	354	2005	2005	56777598	Charles Johnson	Charles	Johnson	male
mdp.39015066086482	Middle passage	Johnson, Charles (Charles Richard)	354	1990	1990	21197311	Charles Johnson	Charles	Johnson	male
mdp.39015010340761	Faith and the good thing	Johnson, Charles (Charles Richard)	354	1974	1974	940524	Charles Johnson	Charles	Johnson	male
mdp.39015070739217	Tree of smoke	Johnson, Denis	569	2007	2007	83977529	Denis Johnson	Denis	Johnson	male
mdp.39015041314496	Already dead : a California gothic	Johnson, Denis	569	1997	1997	36241673	Denis Johnson	Denis	Johnson	male
mdp.39015020715630	Fiskadoro	Johnson, Denis	569	1986	1986	13124686	Denis Johnson	Denis	Johnson	male
mdp.39015014305091	The stars at noon	Johnson, Denis	569	1986	1986	13524395	Denis Johnson	Denis	Johnson	male
uc1.32106006843350	Fiskadoro	Johnson, Denis	569	1985	1985	11533255	Denis Johnson	Denis	Johnson	male
uc1.$b396546	The perfumed acres	Jones, David	520	1969	1969	25280	David Jones	David	Jones	male
mdp.39015029970129	Lost in the city : stories	Jones, Edward P	639	1993	1993	27685090	Edward P. Jones	Edward P.	Jones	male
mdp.39015003464677	Some came running	Jones, James	976	1957	1957	285327	James Jones	James	Jones	male
mdp.39015061094879	The merry month of May	Jones, James	976	2004	2004	55496992	James Jones	James	Jones	male
mdp.39015005711711	From here to eternity	Jones, James	976	1951	1951	285331	James Jones	James	Jones	male
uc1.$b404059	The Pistol	Jones, James	976	1958	1958	1512757	James Jones	James	Jones	male
mdp.39015020821891	The pistol	Jones, James	976	1961	1961	775447	James Jones	James	Jones	male
pst.000007409110	Go to the widow-maker	Jones, James	976	1967	1968	1139293	James Jones	James	Jones	male
uc1.32106002119433	The ice-cream headache, and other stories; the short fiction of James Jones	Jones, James	976	1968	1968	437023	James Jones	James	Jones	male
mdp.39015008849484	The thin red line	Jones, James	976	1962	1962	294150	James Jones	James	Jones	male
uc1.b4451064	The merry month of May	Jones, James	976	1971	1971	120434	James Jones	James	Jones	male
uc1.b3435138	Whistle	Jones, James	976	1978	1978	3223758	James Jones	James	Jones	male
pst.000053783097	From here to eternity	Jones, James	976	1979	1991	25518899	James Jones	James	Jones	male
pst.000027761816	From here to eternity	Jones, James	976	1980	1980	6676417	James Jones	James	Jones	male
uc1.b4451063	The James Jones reader : outstanding selections from his war writings	Jones, James	976	1991	1991	22982978	James Jones	James	Jones	male
mdp.39015030751708	The ice-cream headache and other stories	Jones, James	976	1968	1968	461963	James Jones	James	Jones	male
mdp.39015035010118	Walking on air	Jones, R. S (Robert S.)	1855	1995	1995	32430966	R. S. Jones	R. S.	Jones	male
mdp.39015061751437	Ordinary wolves	Kantner, Seth	2086	2004	2004	53434724	Seth Kantner	Seth	Kantner	male
uc1.b3293062	Hamilton County	Kantor, MacKinlay	1468	1970	1970	89893	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015014861697	God and my country	Kantor, MacKinlay	1468	1954	1954	1446927	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015014861689	Beauty beast, a novel	Kantor, MacKinlay	1468	1968	1968	302808	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015030699543	I love you, Irene	Kantor, MacKinlay	1468	1972	1972	508201	Mackinlay Kantor	Mackinlay	Kantor	male
uc1.b4582857	The children sing; a novel	Kantor, MacKinlay	1468	1973	1973	749578	Mackinlay Kantor	Mackinlay	Kantor	male
uc1.b3471101	Valley Forge : a novel	Kantor, MacKinlay	1468	1975	1975	1504999	Mackinlay Kantor	Mackinlay	Kantor	male
inu.30000117261614	Andersonville	Kantor, MacKinlay	1468	1976	1976	3217360	Mackinlay Kantor	Mackinlay	Kantor	male
pst.000066074649	Andersonville	Kantor, MacKinlay	1468	1993	1993	26854161	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015013107472	Story teller	Kantor, MacKinlay	1468	1967	1967	285279	Mackinlay Kantor	Mackinlay	Kantor	male
uc1.b4384826	Spirit Lake	Kantor, MacKinlay	1468	1961	1961	1627074	Mackinlay Kantor	Mackinlay	Kantor	male
pst.000006089917	Spirti Lake	Kantor, MacKinlay	1468	1961	1961	316876250	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015030699550	Spirit Lake	Kantor, MacKinlay	1468	1961	1961	285277	Mackinlay Kantor	Mackinlay	Kantor	male
uc1.$b112524	The work of Saint Francis	Kantor, MacKinlay	1468	1958	1958	284993	Mackinlay Kantor	Mackinlay	Kantor	male
uc1.$b286486	Silent grow the guns : and other tales of the American Civil War	Kantor, MacKinlay	1468	1958	1958	2384147	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015051424003	Andersonville	Kantor, MacKinlay	1468	1955	1955	20425906	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015005649473	Warhoop, two short novels of the frontier	Kantor, MacKinlay	1468	1952	1952	4170775	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015014861721	Signal thirty-two; a novel	Kantor, MacKinlay	1468	1950	1950	326540	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015030699774	Wicked water; an American primitive	Kantor, MacKinlay	1468	1948	1948	1547476	Mackinlay Kantor	Mackinlay	Kantor	male
mdp.39015034651292	A walker in the city	Kazin, Alfred	69	1951	1951	848138	Alfred Kazin	Alfred	Kazin	male
uc1.32106001646105	A walker in the city. Drawings by Marvin Bileck	Kazin, Alfred	69	1951	1951	254465946	Alfred Kazin	Alfred	Kazin	male
mdp.39015011046508	The gold-hatted lover, a novel	Keeley, Edmund	629	1961	1961	1535753	Edmund Keeley	Edmund	Keeley	male
mdp.39015016435284	The libation	Keeley, Edmund	629	1958	1958	1535537	Edmund Keeley	Edmund	Keeley	male
uc1.$b807387	The impostor	Keeley, Edmund	629	1970	1970	55772	Edmund Keeley	Edmund	Keeley	male
uc1.b4462500	A wilderness called peace	Keeley, Edmund	629	1985	1985	11398817	Edmund Keeley	Edmund	Keeley	male
mdp.39015037036269	The Old woman, the wife, and the archer : three modern Japanese short novels	Keene, Donald	593	1961	1961	296488	Donald Keene	Donald	Keene	male
mdp.39076006816438	Modern Japanese literature; an anthology	Keene, Donald	593	1960	1960	1199918	Donald Keene	Donald	Keene	male
uc1.32106014791898	Anthology of Japanese literature, from the earliest era to the mid-nineteenth century	Keene, Donald	593	1955	1960	2612338	Donald Keene	Donald	Keene	male
mdp.39015000944127	Modern Japanese literature, an anthology	Keene, Donald	593	1956	1956	949858	Donald Keene	Donald	Keene	male
mdp.39015002318155	Dunfords travels everywheres	Kelley, William Melvin	2388	1970	1970	91547	Williammelvin Kelley	Williammelvin	Kelley	male
pst.000056888287	A drop of patience	Kelley, William Melvin	2388	1996	1996	35117646	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015010423526	A different drummer	Kelley, William Melvin	2388	1962	1962	1097440	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015011807370	Dancers on the shore	Kelley, William Melvin	2388	1964	1964	2108736	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39076002665862	Dancers on the shore	Kelley, William Melvin	2388	1984	1984	10183391	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015050502650	Dem	Kelley, William Melvin	2388	2000	2000	45505874	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015016435268	A drop of patience	Kelley, William Melvin	2388	1965	1965	1367319	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015011568600	Dem	Kelley, William Melvin	2388	1967	1967	547142	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.49015002320795	A different drummer	Kelley, William Melvin	2388	1969	1989	704462838	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015030754694	Dancers on the shore	Kelley, William Melvin	2388	1973	1973	666866	Williammelvin Kelley	Williammelvin	Kelley	male
mdp.39015049891347	A transparent tree : fictions	Kelly, Robert	1968	1985	1985	11676665	Robert Kelly	Robert	Kelly	male
mdp.39015025014112	Cat scratch fever : fictions	Kelly, Robert	1968	1990	1990	22345992	Robert Kelly	Robert	Kelly	male
uc1.$b808871	The scorpions	Kelly, Robert	1968	1967	1967	914076	Robert Kelly	Robert	Kelly	male
mdp.39015025248355	Let the dead bury their dead and other stories	Kenan, Randall	1870	1992	1992	24502523	Randall Kenan	Randall	Kenan	male
uc1.32106016994326	A visitation of spirits : a novel	Kenan, Randall	1870	2000	2000	42072166	Randall Kenan	Randall	Kenan	male
mdp.39015016435227	The fear	Keneally, Thomas	2221	1965	1965	2670145	Thomas Keneally	Thomas	Keneally	male
uc1.32106009546208	By the line	Keneally, Thomas	2221	1989	1989	21305225	Thomas Keneally	Thomas	Keneally	male
uc1.32106002031307	The chant of Jimmie Blacksmith	Keneally, Thomas	2221	1972	1972	409569	Thomas Keneally	Thomas	Keneally	male
mdp.39015021933075	Three cheers for the paraclete	Keneally, Thomas	2221	1969	1969	5397	Thomas Keneally	Thomas	Keneally	male
mdp.39015029490052	The survivor	Keneally, Thomas	2221	1969	1969	79598	Thomas Keneally	Thomas	Keneally	male
uc1.$b120375	Three cheers for the Paraclete	Keneally, Thomas	2221	1968	1968	40233	Thomas Keneally	Thomas	Keneally	male
mdp.39015034347628	A dutiful daughter	Keneally, Thomas	2221	1971	1971	383833	Thomas Keneally	Thomas	Keneally	male
mdp.39015022883006	Bettany's book	Keneally, Thomas	2221	2000	2000	45902628	Thomas Keneally	Thomas	Keneally	male
uc1.32106010462130	Woman of the inner sea	Keneally, Thomas	2221	1993	1993	26396629	Thomas Keneally	Thomas	Keneally	male
uc1.32106007628289	A family madness	Keneally, Thomas	2221	1986	1986	12749679	Thomas Keneally	Thomas	Keneally	male
mdp.39015008982889	Confederates	Keneally, Thomas	2221	1979	1979	28993817	Thomas Keneally	Thomas	Keneally	male
inu.39000002079320	Confederates	Keneally, Thomas	2221	1979	1979	6090459	Thomas Keneally	Thomas	Keneally	male
mdp.39015029393090	Passenger	Keneally, Thomas	2221	1979	1979	4504516	Thomas Keneally	Thomas	Keneally	male
mdp.39015049862488	Season in purgatory	Keneally, Thomas	2221	1976	1976	2569183	Thomas Keneally	Thomas	Keneally	male
inu.30000042816102	The survivor	Keneally, Thomas	2221	1984	1984	12807118	Thomas Keneally	Thomas	Keneally	male
mdp.39015066843254	The widow and her hero	Keneally, Thomas	2221	2007	2007	72868103	Thomas Keneally	Thomas	Keneally	male
uc1.b3435536	Bring larks and heroes	Keneally, Thomas	2221	1967	1967	460010	Thomas Keneally	Thomas	Keneally	male
mdp.39015001710618	Moses the lawgiver	Keneally, Thomas	2221	1975	1975	2928630	Thomas Keneally	Thomas	Keneally	male
uc1.32106016528538	Office of innocence : a novel	Keneally, Thomas	2221	2003	2003	50064437	Thomas Keneally	Thomas	Keneally	male
mdp.39015025202162	Very old bones	Kennedy, William	2367	1992	1992	24794887	William Kennedy	William	Kennedy	male
inu.30000042783195	Legs	Kennedy, William	2367	1976	1976	3033725	William Kennedy	William	Kennedy	male
mdp.49015002670504	An Albany trio : three novels from the Albany cycle	Kennedy, William	2367	1996	1996	33862376	William Kennedy	William	Kennedy	male
mdp.39015054134609	Roscoe	Kennedy, William	2367	2002	2002	46729309	William Kennedy	William	Kennedy	male
uc1.b4975933	Quinn's book	Kennedy, William	2367	1988	1989	18715215	William Kennedy	William	Kennedy	male
mdp.39015013254423	Quinn's book	Kennedy, William	2367	1988	1988	16921746	William Kennedy	William	Kennedy	male
uc1.32106008140375	Ironweed : a novel	Kennedy, William	2367	1983	1983	8709244	William Kennedy	William	Kennedy	male
mdp.39015046481936	Ironweed : a novel	Kennedy, William	2367	1983	1984	9830802	William Kennedy	William	Kennedy	male
uc1.32106005424889	Billy Phelan's greatest game	Kennedy, William	2367	1978	1978	3630990	William Kennedy	William	Kennedy	male
mdp.39015058011688	Legs : a novel	Kennedy, William	2367	1975	1975	1345969	William Kennedy	William	Kennedy	male
mdp.49015000415522	Quinn's book	Kennedy, William	2367	1988	1988	16921746	William Kennedy	William	Kennedy	male
uc1.32106014571423	Very old bones	Kennedy, William	2367	1992	1993	29701380	William Kennedy	William	Kennedy	male
mdp.39076002861057	An introduction to fiction	Kennedy, X. J	2397	2010	2010	316017292	Xj Kennedy	Xj	Kennedy	male
mdp.39076002659097	An introduction to fiction	Kennedy, X. J	2397	2007	2007	72799264	Xj Kennedy	Xj	Kennedy	male
mdp.39015049689469	Lick Creek : a novel	Kessler, Brad	266	2001	2001	45129037	Brad Kessler	Brad	Kessler	male
uc1.$b115282	Black light : a novel	Kinnell, Galway	780	1966	1966	284975	Galway Kinnell	Galway	Kinnell	male
mdp.39015062594612	Mission to America : a novel	Kirn, Walter	2326	2005	2005	58919935	Walter Kirn	Walter	Kirn	male
mdp.39015050777120	Up in the air	Kirn, Walter	2326	2001	2001	46472260	Walter Kirn	Walter	Kirn	male
mdp.39015048944964	Thumbsucker : a novel	Kirn, Walter	2326	1999	1999	40776731	Walter Kirn	Walter	Kirn	male
mdp.39015029551457	My hard bargain : stories	Kirn, Walter	2326	1990	1990	26158611	Walter Kirn	Walter	Kirn	male
mdp.39015067684152	The unbinding	Kirn, Walter	2326	2007	2007	70884977	Walter Kirn	Walter	Kirn	male
uc1.b4462308	My hard bargain	Kirn, Walter	2326	1990	1990	20852904	Walter Kirn	Walter	Kirn	male
uc1.b4384850	Flesh is heir : an historical romance	Kirstein, Lincoln	1398	1975	1975	1273568	Lincoln Kirstein	Lincoln	Kirstein	male
mdp.39015018903685	Still life with insects	Kiteley, Brian	284	1989	1989	19130113	Brian Kiteley	Brian	Kiteley	male
uc1.b3189506	The van Gogh field and other stories	Kittredge, William	2368	1978	1978	3542770	William Kittredge	William	Kittredge	male
mdp.39015066787469	The willow field	Kittredge, William	2368	2006	2006	70878000	William Kittredge	William	Kittredge	male
mdp.39015060009084	The best short stories of William Kittredge	Kittredge, William	2368	2003	2003	51678649	William Kittredge	William	Kittredge	male
uc1.32106014252529	We are not in this together : stories	Kittredge, William	2368	1984	1984	11469747	William Kittredge	William	Kittredge	male
mdp.39015042951130	Sam the cat and other stories	Klam, Matthew	1586	2000	2000	42652752	Matthew Klam	Matthew	Klam	male
mdp.39015042143670	A separate peace	Knowles, John	1146	1996	1996	34822547	John Knowles	John	Knowles	male
mdp.39015000624919	The paragon; a novel	Knowles, John	1146	1971	1971	111208	John Knowles	John	Knowles	male
uc1.32106002176797	Spreading fires	Knowles, John	1146	1974	1974	810245	John Knowles	John	Knowles	male
mdp.39015000625080	Morning in Antibes : a novel	Knowles, John	1146	1962	1962	291614	John Knowles	John	Knowles	male
mdp.39015022430121	Double vision : American thoughts abroad	Knowles, John	1146	1964	1964	486894	John Knowles	John	Knowles	male
mdp.39015000624927	Indian summer	Knowles, John	1146	1966	1966	5627941	John Knowles	John	Knowles	male
mdp.39015020814508	A separate peace	Knowles, John	1146	1966	1966	768852	John Knowles	John	Knowles	male
uc1.32106006161779	A separate peace : a novel	Knowles, John	1146	1980	1980	254234287	John Knowles	John	Knowles	male
mdp.39015000625072	Peace breaks out	Knowles, John	1146	1981	1981	6555306	John Knowles	John	Knowles	male
mdp.39015038926294	Phineas; six stories	Knowles, John	1146	1968	1968	449987	John Knowles	John	Knowles	male
mdp.39015008274444	A stolen past	Knowles, John	1146	1983	1983	8762563	John Knowles	John	Knowles	male
mdp.39015011684613	The private life of Axie Reed : [a novel]	Knowles, John	1146	1986	1986	12556872	John Knowles	John	Knowles	male
mdp.39015054096089	A separate peace; a novel	Knowles, John	1146	1960	1960	1285258	John Knowles	John	Knowles	male
mdp.39015029933382	Hotel Lambosa, and other stories	Koch, Kenneth	1309	1993	1993	27896660	Kenneth Koch	Kenneth	Koch	male
mdp.39015062609220	The collected fiction of Kenneth Koch	Koch, Kenneth	1309	2005	2005	60341524	Kenneth Koch	Kenneth	Koch	male
mdp.39015000626443	The red robins	Koch, Kenneth	1309	1975	1975	1363585	Kenneth Koch	Kenneth	Koch	male
inu.39000002144769	Premonitions of the bread line	Komunyakaa, Yusef	2403	1980	1980	6349383	Yusef Komunyakaa	Yusef	Komunyakaa	male
